Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-26 00:00:00+08:00,53.5,54.29999924,53.5,53.95000076,180066074,0,0
2025-03-27 00:00:00+08:00,53.90000153,54.04999924,51.40000153,51.70000076,359693846,0,0
2025-03-28 00:00:00+08:00,51,52.15000153,49.59999847,51.04999924,369242633,0,0
2025-03-31 00:00:00+08:00,50.15000153,50.70000076,48.45000076,49.20000076,342788934,0,0
2025-04-01 00:00:00+08:00,49.40000153,50,46.09999847,46.5,590405454,0,0
2025-04-02 00:00:00+08:00,46,47.5,44.40000153,44.54999924,635758232,0,0
2025-04-03 00:00:00+08:00,43.79999924,46.59999847,43.45000076,45.90000153,449295312,0,0
2025-04-07 00:00:00+08:00,40.20000076,43.25,36.04999924,36.45000076,1037869822,0,0
2025-04-08 00:00:00+08:00,38.54999924,39.84999847,37.45000076,38.90000153,715006887,0,0
2025-04-09 00:00:00+08:00,37.79999924,42.40000153,36.59999847,41.90000153,679302084,0,0
2025-04-10 00:00:00+08:00,44.79999924,45,42.59999847,43.04999924,526260423,0,0
2025-04-11 00:00:00+08:00,42.75,45.45000076,42.15000153,44.25,357167818,0,0
2025-04-14 00:00:00+08:00,45.20000076,45.45000076,42.25,43.20000076,422983277,0,0
2025-04-15 00:00:00+08:00,43.75,43.84999847,42.04999924,43.09999847,164977321,0,0
2025-04-16 00:00:00+08:00,42.5,42.95000076,40.20000076,41.25,315328932,0,0
2025-04-17 00:00:00+08:00,41.25,42.25,40.5,41.95000076,190654146,0,0
2025-04-22 00:00:00+08:00,42.45000076,44.70000076,42.20000076,44.40000153,280722543,0,0
2025-04-23 00:00:00+08:00,46.75,47.95000076,45.70000076,47.45000076,365404799,0,0
2025-04-24 00:00:00+08:00,48,48.70000076,46.95000076,48.20000076,238445758,0,0
2025-04-25 00:00:00+08:00,48.54999924,48.65000153,47.04999924,47.70000076,166617135,0,0
2025-04-28 00:00:00+08:00,48,48.34999847,47.20000076,47.5,90590615,0,0
2025-04-29 00:00:00+08:00,47.95000076,47.95000076,47,47.45000076,101336853,0,0
2025-04-30 00:00:00+08:00,47.25,50,46.79999924,49.95000076,241882505,0,0
2025-05-02 00:00:00+08:00,50.5,53.09999847,50,53.09999847,140470309,0,0
2025-05-06 00:00:00+08:00,53.09999847,53.15000153,51.40000153,51.54999924,187805038,0,0
2025-05-07 00:00:00+08:00,52.59999847,53.5,50.04999924,50.09999847,236141700,0,0
2025-05-08 00:00:00+08:00,49.79999924,51.90000153,49.65000153,50.79999924,154551212,0,0
2025-05-09 00:00:00+08:00,51.09999847,51.45000076,50.25,51.34999847,99875196,0,0
2025-05-12 00:00:00+08:00,51.45000076,51.45000076,48.40000153,50.59999847,356285408,0,0
2025-05-13 00:00:00+08:00,50.79999924,50.79999924,48.20000076,48.65000153,220529075,0,0
2025-05-14 00:00:00+08:00,49.15000153,50.45000076,48.65000153,50.40000153,174012139,0,0
2025-05-15 00:00:00+08:00,50.40000153,51.90000153,49.70000076,50.15000153,155216057,0,0
2025-05-16 00:00:00+08:00,50,51.29999924,49.79999924,51,121417523,0,0
2025-05-19 00:00:00+08:00,50.29999924,52.45000076,49,52.34999847,217541110,0,0
2025-05-20 00:00:00+08:00,53,54.79999924,52.79999924,54.79999924,228019851,0,0
2025-05-21 00:00:00+08:00,54.95000076,55.70000076,53.70000076,54.45000076,189822108,0,0
2025-05-22 00:00:00+08:00,54.70000076,55,52.84999847,53.20000076,199909799,0,0
2025-05-23 00:00:00+08:00,53.29999924,53.90000153,52.70000076,53,154706274,0,0
2025-05-26 00:00:00+08:00,52.59999847,52.79999924,51.04999924,51.29999924,146415432,0,0
2025-05-27 00:00:00+08:00,51,52.09999847,50.5,51.54999924,125291611,0,0
2025-05-28 00:00:00+08:00,52.75,53.29999924,51.5,51.75,202977342,0,0
2025-05-29 00:00:00+08:00,51.75,52.45000076,51.04999924,51.70000076,141573959,0,0
2025-05-30 00:00:00+08:00,51,51.34999847,49.79999924,50.95000076,206927837,0,0
2025-06-02 00:00:00+08:00,50,51.90000153,49.59999847,51.59999847,90313999,0,0
2025-06-03 00:00:00+08:00,52.20000076,53.29999924,51.65000153,53.20000076,166500674,0,0
2025-06-04 00:00:00+08:00,53.5,54.70000076,52.84999847,53.45000076,176765410,0,0
2025-06-05 00:00:00+08:00,54,54.25,53.29999924,54.25,130837735,0,0
2025-06-06 00:00:00+08:00,54.5,54.5,52.79999924,53.09999847,125424396,0,0
2025-06-09 00:00:00+08:00,53.70000076,54.25,52.84999847,54.15000153,122376420,0,0
2025-06-10 00:00:00+08:00,54.70000076,54.70000076,52.84999847,53.45000076,115707297,0,0
2025-06-11 00:00:00+08:00,53.45000076,54.79999924,53.34999847,54.09999847,147412093,0,0
2025-06-12 00:00:00+08:00,53.5,53.95000076,52.04999924,52.20000076,142552461,0,0
2025-06-13 00:00:00+08:00,51.90000153,52,50.79999924,51.95000076,176077650,0,0
2025-06-16 00:00:00+08:00,51.95000076,54.5,51.5,54.15000153,220357669,0,0
2025-06-17 00:00:00+08:00,54.20000076,54.5,53.59999847,54,71275572,0,0
2025-06-18 00:00:00+08:00,53.75,54.20000076,53.45000076,53.79999924,64270680,0,0
2025-06-19 00:00:00+08:00,53.59999847,54.09999847,52.70000076,53.04999924,92633944,0,0
